"" "probe.id" "gene.id" "p.value" "q.value" "log.fc" "test.stat"
"1771533_at" "1771533_at" "YAR031W" 0.000779937786952451 0.00279173276639908 -1.06097684334008 -5.29864089901009
"1776908_at" "1776908_at" "YNL131W" 0.000781349671345887 0.00279587072968823 -0.333760415376141 -5.29711862252476
"1775634_at" "1775634_at" "YLR314C" 0.000782621642463084 0.00279950550207417 -0.393136738857528 -5.29574978187371
"1772203_at" "1772203_at" "YFL023W" 0.000784020546139813 0.00280359179588216 -0.416482254063254 -5.2942471585947
"1770020_at" "1770020_at" "YGL211W" 0.000787049879312273 0.00281350378839533 -0.48708841951824 -5.29100328167787
"1775395_at" "1775395_at" "YFR013W" 0.000790740615548232 0.00282577287335222 -0.387260589021934 -5.2870696281248
"1772047_at" "1772047_at" "YNL101W" 0.000795077064491248 0.00284034068674742 -0.436734597720124 -5.282473428986
"1771212_at" "1771212_at" "YLR306W" 0.000795372402413644 0.00284046719397918 -0.474649788910684 -5.28216140176602
"1769791_at" "1769791_at" "YDR168W" 0.000798657120560448 0.00284996323440606 0.397755297154559 5.27869961406565
"1779799_at" "1779799_at" "YOR011W" 0.00079881381652505 0.00284996323440606 -0.484857313728994 -5.27853486173759
"1775541_at" "1775541_at" "YNL031C" 0.000799709382606783 0.00285222719749573 -0.498751960656203 -5.27759393112749
"1771611_at" "1771611_at" "YIR004W" 0.000801697445429268 0.00285838488863003 -0.330063260208755 -5.27550929005983
"1776217_at" "1776217_at" "YML081C-A" 0.000804886660985102 0.00286788439231992 0.617730612286667 5.27217696660488
"1774526_at" "1774526_at" "YNR019W" 0.000805664459824479 0.00286972008375551 -1.03747456548424 -5.27136646362264
"1772781_at" "1772781_at" "YOR056C" 0.000807463236213871 0.00287519004410074 -0.387601252791117 -5.26949533837116
"1772572_at" "1772572_at" "YOR332W" 0.000809886079318124 0.00288193913213561 -0.373007373667066 -5.26698226258879
"1776589_at" "1776589_at" "YLR332W" 0.000812855922920233 0.00289156560080479 -0.609877245149128 -5.26391304451009
"1771978_at" "1771978_at" "YGR252W" 0.000813138332717574 0.00289162892936468 -0.511329057996574 -5.26362182581012
"1778921_at" "1778921_at" "YDR365C" 0.000819874525073773 0.00291463526675543 0.713357843162256 5.25670822480221
"1777959_at" "1777959_at" "YKL113C" 0.000820850968712753 0.00291715752393267 -0.371685365245462 -5.25571123896561
"1774462_at" "1774462_at" "YNL236W" 0.000825305278386607 0.00293183177639005 -0.503652168532892 -5.25117966784728
"1772075_at" "1772075_at" "YJR055W" 0.000825904418555413 0.00293225584339622 -0.389563933316041 -5.25057218343241
"1778500_at" "1778500_at" "YPL089C" 0.000831556084217067 0.00295136241907246 0.590559753836733 5.2448654869333
"1776452_at" "1776452_at" "YIL022W" 0.00083408324443503 0.0029593706802552 -0.406038070803684 -5.2423274716264
"1778481_at" "1778481_at" "YOR063W" 0.000835856810059469 0.0029637388774594 -0.331821178326402 -5.24055132040172
"1779074_at" "1779074_at" "YLR264C-A" 0.000839573044866824 0.00297595012465282 -0.759824452549561 -5.23684303787412
"1776275_at" "1776275_at" "YJL077W-B" 0.000842543185229516 0.00298550970434116 0.817213559826606 5.23389217625137
"1771140_at" "1771140_at" "YDR337W" 0.000845585773228573 0.00299531971793901 -0.331909201857842 -5.2308811454465
"1775999_at" "1775999_at" "YHR083W" 0.000849258913420467 0.00300638205567181 -0.406079197262705 -5.22726189684905
"1776215_at" "1776215_at" "YNL071W" 0.000850217707196832 0.00300880152339604 0.360973178434065 5.22631999582319
"1772186_at" "1772186_at" "YER105C" 0.000853914386977939 0.0030209052835529 -0.345142117654805 -5.22269932116562
"1770436_at" "1770436_at" "YML067C" 0.000858784829971921 0.00303715230483273 -0.578116668422801 -5.2179551755995
"1775170_at" "1775170_at" "YBL010C" 0.000859433080439755 0.00303846156682163 -0.602849577919078 -5.2173259611354
"1773194_at" "1773194_at" "YOR297C" 0.000862006192348971 0.00304657298511952 -0.371061494290024 -5.21483353261847
"1769525_at" "1769525_at" "YEL003W" 0.000862801348894389 0.00304839739434784 -0.564607586625755 -5.21406495934533
"1779321_at" "1779321_at" "YDR348C" 0.000863498581192137 0.00304908103212492 -0.382559153801698 -5.21339167551124
"1778131_at" "1778131_at" "YMR157C" 0.000865502202011208 0.00305497676472173 -0.380801459295592 -5.21146018835666
"1779356_at" "1779356_at" "YHR147C" 0.000870486204196645 0.00307157676443685 -0.381511463108404 -5.20667681064716
"1770353_at" "1770353_at" "YCR098C" 0.000871155440733809 0.00307294598332442 0.427820195443596 5.20603680134061
"1771133_at" "1771133_at" "YDL031W" 0.000871595458966368 0.00307350602632606 -0.412499348254694 -5.20561629352884
"1774742_at" "1774742_at" "YPR157W" 0.000872883633571105 0.00307705559602098 -0.615834613478501 -5.20438657373799
"1769798_at" "1769798_at" "YGL036W" 0.000873490939977957 0.0030782034801932 0.423502859423926 5.20380751579612
"1772336_at" "1772336_at" "YLR056W" 0.000875536538709689 0.00308441756770454 -0.40111243234717 -5.20186030981548
"1778952_at" "1778952_at" "YDL081C" 0.000876860619204025 0.00308808664088353 -0.406172893483769 -5.20060257507827
"1779007_at" "1779007_at" "YOR141C" 0.000877373211560178 0.00308889640977114 0.386834677186953 5.20011622629485
"1774111_at" "1774111_at" "YMR012W" 0.000879038721341004 0.00309376333230741 -0.448452327507674 -5.19853813510266
"1776776_at" "1776776_at" "YBR073W" 0.000882173474445202 0.00310379643552388 -0.364598124074748 -5.19557679092491
"1778865_at" "1778865_at" "YLR106C" 0.000886437130887583 0.00311779368083023 -0.361599032177911 -5.19156745968032
"1773378_at" "1773378_at" "YEL066W" 0.000889359484926123 0.00312656699534458 0.507546279717049 5.1888316168041
"1777319_at" "1777319_at" "YHR153C" 0.000889503732478615 0.00312656699534458 -0.497947403192047 -5.18869683082414
"1771776_at" "1771776_at" "YPR025C" 0.000899412329185659 0.00316037875670125 -0.346977397651604 -5.17949508638538
"1778261_at" "1778261_at" "YNL099C" 0.000902543413259272 0.00317036143365391 -0.363449170126013 -5.17661045683975
"1778096_at" "1778096_at" "YHR172W" 0.000907197171393708 0.00318568466869873 -0.575878772827111 -5.17234321530244
"1774806_at" "1774806_at" "YBR263W" 0.000913823776898018 0.00320689345983993 -0.329136702077881 -5.16630821523447
"1774224_at" "1774224_at" "YDR221W" 0.000914841947681917 0.00320943589222086 0.549203599628427 5.16538519712715
"1774645_at" "1774645_at" "YDR003W-A" 0.00091589935362081 0.0032121142928011 0.850293369681727 5.16442780180247
"1769539_at" "1769539_at" "YNL222W" 0.00091922367474821 0.00322273863254682 -0.442606794319426 -5.16142577214591
"1780130_at" "1780130_at" "YDR435C" 0.000920348286418661 0.00322564659204077 0.340083156939726 5.16041288417426
"1777325_at" "1777325_at" "YDR446W" 0.000923138348343189 0.00323438790339672 0.821488304200373 5.15790584545111
"1779461_at" "1779461_at" "YOL111C" 0.000925086957355344 0.00324017636858308 0.382612880522788 5.15615982368791
"1773315_at" "1773315_at" "YFL056C" 0.000925453427037964 0.00324042135554978 -0.646574531682371 -5.15583190442332
"1769420_at" "1769420_at" "YMR076C" 0.000928497470993443 0.00325003855317628 0.362642156280415 5.15311356449352
"1778177_at" "1778177_at" "YGL035C" 0.000930056840743464 0.00325445442063547 0.466989991400239 5.15172482384062
"1779045_at" "1779045_at" "YOR247W" 0.000931455374652102 0.00325830484449365 -0.778621367289666 -5.15048148909289
"1772130_at" "1772130_at" "YDR155C" 0.000933022833646543 0.00326225920873953 0.331146417615097 5.14909040469525
"1777263_at" "1777263_at" "YGL123W" 0.000933182859308179 0.00326225920873953 -0.337911477060401 -5.1489485296547
"1777157_at" "1777157_at" "YML114C" 0.000934055623066965 0.00326426602138657 -0.461953291435394 -5.1481752265335
"1769419_at" "1769419_at" "YMR247C" 0.000939022748324321 0.00328057563736834 -0.335854579445828 -5.14378918240667
"1770120_at" "1770120_at" "YJL016W" 0.000941866472127283 0.00328945887101532 0.709412040151659 5.14128956319334
"1771403_at" "1771403_at" "YKR104W" 0.000943297804926655 0.00329340524352667 1.0206502150653 5.14003455594734
"1776711_at" "1776711_at" "YGR229C" 0.000944703245593274 0.00329725872495793 -0.403480481146492 -5.13880428016781
"1772981_at" "1772981_at" "YHR154W" 0.000945205352800365 0.00329729937125789 -0.506673381503766 -5.1383652385245
"1779663_at" "1779663_at" "YHR174W" 0.000945823202391803 0.00329729937125789 -0.35738932489667 -5.13782534256364
"1770050_at" "1770050_at" "YOL036W" 0.000946068929785268 0.00329729937125789 0.362472522391692 5.13761072582989
"1774870_at" "1774870_at" "YER051W" 0.00094619293052237 0.00329729937125789 0.361203426719721 5.13750244756899
"1779712_at" "1779712_at" "YDR196C" 0.000946223538457607 0.00329729937125789 0.373201473938205 5.13747572291114
"1775316_at" "1775316_at" "YDL045W-A" 0.000947624022646187 0.00330112697465015 -0.338728957033093 -5.13625393266978
"1771526_at" "1771526_at" "YPL132W" 0.000963696032957786 0.00335497618609834 -0.338222204621864 -5.12237264228768
"1772947_at" "1772947_at" "YOR312C" 0.00096518816606311 0.00335910072571263 -0.489837034745335 -5.12109678384695
"1776081_at" "1776081_at" "YDR510W" 0.000965676356922855 0.00335932300061057 -0.352706183387168 -5.12067982211623
"1772500_at" "1772500_at" "YDR276C" 0.000965866843696779 0.00335932300061057 0.314067895689434 5.12051719081127
"1774264_at" "1774264_at" "YGL054C" 0.000967340583679389 0.0033633782686759 -0.436532578654489 -5.11926014682886
"1771849_at" "1771849_at" "YPR020W" 0.000969644177048699 0.00336984595052748 0.441372738537597 5.1172994667602
"1769932_at" "1769932_at" "YDR252W" 0.000969817488507406 0.00336984595052748 -0.530564175256326 -5.11715216094668
"1773377_at" "1773377_at" "YIL117C" 0.000973615983832917 0.00338122214648923 1.62783217849036 5.11393085916718
"1777206_at" "1777206_at" "YJL010C" 0.000973710294198537 0.00338122214648923 -0.80071559469898 -5.11385105483169
"1777692_at" "1777692_at" "YMR270C" 0.000974514801396742 0.00338294083534422 -0.504281388854099 -5.11317063422942
"1769446_at" "1769446_at" "YHL010C" 0.000976469863599837 0.00338822505277361 0.896177996205813 5.11151968101608
"1774928_at" "1774928_at" "YIL142W" 0.000976657111661501 0.00338822505277361 -0.395094370343461 -5.1113617493628
"1778044_at" "1778044_at" "YGR203W" 0.000980219491546024 0.00339842595292352 0.426027380821816 5.10836341485668
"1769795_at" "1769795_at" "YBL089W" 0.000981914741614162 0.00340214467227634 -0.517738433362911 -5.10694076963862
"1769938_at" "1769938_at" "YKL132C" 0.000985256605195817 0.00341264157894767 -0.469399060062574 -5.10414415838322
"1772734_at" "1772734_at" "YNL067W" 0.000986827701753973 0.00341700035639018 -0.413871276789402 -5.10283298787818
"1779973_at" "1779973_at" "YKR091W" 0.0009913517139263 0.00343157793151302 1.31136406965107 5.09907017428156
"1769663_at" "1769663_at" "YDL061C" 0.000996399683580524 0.00344795938637364 -0.339049406291869 -5.09489370324774
"1770026_at" "1770026_at" "YBL017C" 0.000999535273192818 0.00345771493050051 -0.405490431423556 -5.09231110525024
"1772089_at" "1772089_at" "YAL002W" 0.00100097644860059 0.00346160462984406 0.333017578257877 5.09112707018884
"1779367_at" "1779367_at" "YOR194C" 0.00100175086717162 0.00346318680052244 -0.347811372214305 -5.09049159752264
"1769606_at" "1769606_at" "YDR072C" 0.00100298067980384 0.0034663418307705 0.477817206066665 5.08948354236139
"1777357_at" "1777357_at" "YPL179W" 0.00100333017791593 0.00346645342531308 0.75453864064336 5.08919731210938
"1779078_at" "1779078_at" "YNL147W" 0.00100613225909447 0.00347503581775739 -0.347298667190095 -5.08690641751737
"1771289_at" "1771289_at" "YDR531W" 0.00101366988825749 0.00349664915999931 -0.350266568832196 -5.08077840134089
"1778034_at" "1778034_at" "YMR028W" 0.00101836839174644 0.00351174811770436 0.366515798534835 5.07698376218446
"1777443_at" "1777443_at" "YGL127C" 0.00101977868020538 0.00351550202437994 -0.572521883724649 -5.07584851512575
"1773712_at" "1773712_at" "YMR153W" 0.00102223482979416 0.00352285784294879 -0.320253331252978 -5.07387547456637
"1775633_at" "1775633_at" "YBR201W" 0.00102745125706769 0.00353860300574716 -0.367518334253561 -5.06970225196906
"1769903_at" "1769903_at" "YLR212C" 0.00102791606791776 0.00353908846572316 -0.574004769471897 -5.06933152242581
"1773706_at" "1773706_at" "YOR145C" 0.00102925440519983 0.00354258020158228 -0.342031477290376 -5.06826509932912
"1778973_at" "1778973_at" "YDR406W" 0.00103095051658649 0.00354730076991723 0.519749580825146 5.06691577174526
"1769390_s_at" "1769390_s_at" "YDR447C" 0.00103277137180516 0.00355244745076701 -0.500902035424534 -5.06546990816651
"1770384_at" "1770384_at" "YDR415C" 0.00103491753861873 0.00355870952234911 -0.641582125839098 -5.06376930823365
"1775951_at" "1775951_at" "YGR058W" 0.0010378956743419 0.00356714167004956 -0.561080791725816 -5.06141585131684
"1770216_at" "1770216_at" "YPL195W" 0.0010380225577194 0.00356714167004956 -0.321249877996583 -5.06131574664626
"1777756_at" "1777756_at" "YDL072C" 0.00104075714099924 0.00357541466106246 0.405008949795777 5.05916154663606
"1774523_at" "1774523_at" "YGR226C" 0.00104121473273745 0.00357586253908071 0.424477002170883 5.05880167874051
"1770189_at" "1770189_at" "YHR007C-A" 0.00104783118127876 0.00359632510961503 0.81651487074949 5.0536175165442
"1771955_at" "1771955_at" "YBR111C" 0.00104911035032224 0.00359958490057189 0.346189221046186 5.05261938866332
"1776935_at" "1776935_at" "YNR049C" 0.00105698582395568 0.00362546801135834 0.323245944431766 5.04650341100825
"1777266_at" "1777266_at" "YOR160W" 0.00105838748521845 0.00362913662957867 -0.402079489887607 -5.04542013220237
"1776837_at" "1776837_at" "YML058W-A" 0.00105946656589471 0.0036316971869816 0.749721992382236 5.044587230377
"1779805_at" "1779805_at" "YLR350W" 0.00105990512295948 0.00363206120529983 0.41495950983346 5.04424899004434
"1779819_at" "1779819_at" "YNL059C" 0.00106052706866054 0.00363305323082207 -0.345732885759315 -5.04376957251242
"1779318_at" "1779318_at" "YDR212W" 0.00106227510947631 0.0036368990619948 -0.464737132720503 -5.04242376791377
"1779801_at" "1779801_at" "YDR240C" 0.00106231531898677 0.0036368990619948 -0.403031100757534 -5.04239283941999
"1771943_at" "1771943_at" "YER073W" 0.00106669574214582 0.00364846668862896 -0.32228238896257 -5.03903114252661
"1775724_at" "1775724_at" "YPL070W" 0.00106831615917243 0.00365286576578107 0.504447211608863 5.03779140275623
"1776841_at" "1776841_at" "YER090W" 0.00106890001710252 0.0036537189198925 -0.357921581707384 -5.03734521232569
"1775740_at" "1775740_at" "YDL206W" 0.00107477355160441 0.00367035167872905 0.523120744501806 5.03287138098737
"1775919_at" "1775919_at" "YJR125C" 0.00107666424704463 0.00367565975998242 0.341668664876462 5.03143694286703
"1775231_at" "1775231_at" "YGL033W" 0.00108360561528243 0.00369820180006446 1.79359131216727 5.02619418969289
"1772114_at" "1772114_at" "YBR172C" 0.00108463430248129 0.00370055687090714 -0.411499170444863 -5.02542035992065
"1775869_at" "1775869_at" "YAL049C" 0.00108728457884358 0.0037084412851444 0.357442253836742 5.02343038495097
"1769993_at" "1769993_at" "YBR186W" 0.00109029098681942 0.00371672094719497 1.25431786753528 5.0211794235441
"1772620_at" "1772620_at" "YPL084W" 0.00109039232766353 0.00371672094719497 0.384985821675212 5.02110366590189
"1771502_at" "1771502_at" "YPR043W" 0.00109111220445344 0.00371801502035149 -0.313523927941268 -5.02056574161294
"1772528_at" "1772528_at" "YAL064W" 0.00109481925625512 0.00372948404998629 0.617345270562576 5.01780180223677
"1773559_at" "1773559_at" "YMR284W" 0.00109668621134929 0.00373467962531162 0.487655219023356 5.0164136953641
"1770666_at" "1770666_at" "YHR040W" 0.00109755655285206 0.00373647913070634 -0.337205465278392 -5.01576746802204
"1773691_at" "1773691_at" "YLR394W" 0.0011015147797079 0.00374878651904326 0.425854688475383 5.01283554834106
"1775144_at" "1775144_at" "YDR308C" 0.00110378618333663 0.00375534726385515 -0.445898088927774 -5.01115828658648
"1773097_at" "1773097_at" "YBR183W" 0.00110786796791678 0.00376688897118686 0.633644885292766 5.00815366502113
"1772032_at" "1772032_at" "YIR010W" 0.00110900251726198 0.00376957371963885 -0.364734261636941 -5.00732066894045
"1770335_at" "1770335_at" "YMR087W" 0.00111030365245101 0.00377142175430135 0.348361066703536 5.00636651130031
"1771700_at" "1771700_at" "YNR047W" 0.00111049229738619 0.00377142175430135 0.334709290795065 5.00622827443215
"1774529_at" "1774529_at" "YGR062C" 0.00111058155246539 0.00377142175430135 -0.335256098488394 -5.00616287827797
"1770841_at" "1770841_at" "YHR129C" 0.00111187301660024 0.00377463445958604 -0.373918846113125 -5.00521728073551
"1777659_at" "1777659_at" "YDR338C" 0.00112569323830457 0.00382036512676779 0.434595451537893 4.99517285980017
"1779773_at" "1779773_at" "YLR003C" 0.00112910635506276 0.00382956990941213 -0.321304138415965 -4.99271300642554
"1777017_at" "1777017_at" "YGR237C" 0.00113053629989716 0.0038332301226423 0.347852215408699 4.99168485396734
"1772233_at" "1772233_at" "YGL136C" 0.00113935552170757 0.00385954034135781 0.313739989882573 4.98537498091294
"1770315_at" "1770315_at" "YNR030W" 0.00114480595489105 0.00387680182059171 -0.454627773297704 -4.98150202789665
"1774361_at" "1774361_at" "YNR041C" 0.00115196546088216 0.00389863070812025 -0.425993505919591 -4.97644518730936
"1775971_at" "1775971_at" "YLR088W" 0.00115508975454948 0.00390799406740457 -0.492982619670201 -4.97424922800466
"1778268_at" "1778268_at" "YML074C" 0.00115757602424821 0.00391519368399396 -0.373673402848945 -4.97250635143377
"1776969_at" "1776969_at" "YOR034C-A" 0.00115922060585936 0.00391954293961356 0.361076511888369 4.97135574731707
"1772467_s_at" "1772467_s_at" "YHR054C" 0.00116292322097423 0.0039296304758214 0.421547756365957 4.96877179653404
"1780166_at" "1780166_at" "YNL331C" 0.00117078482747413 0.00395497267222172 0.523076325544143 4.96331511467238
"1770333_at" "1770333_at" "YPR029C" 0.00117629875065986 0.00397237105908867 -0.431635282428219 -4.95951179936755
"1776122_at" "1776122_at" "YML126C" 0.00119599351620268 0.00403638577673346 -0.387750267022334 -4.9460844979656
"1777570_at" "1777570_at" "YJL027C" 0.00119988993007138 0.0040482856300772 0.616258462625026 4.94345669761041
"1777241_at" "1777241_at" "YOL121C" 0.00120113247756832 0.0040512270724897 -0.831346386071962 -4.94262066666358
"1769675_at" "1769675_at" "YDL177C" 0.00120413926652693 0.0040588630180772 -0.362953410813707 -4.94060149710589
"1777761_at" "1777761_at" "YBL054W" 0.00120932406717197 0.00407508276474107 -0.337468661033857 -4.93713262841479
"1777856_at" "1777856_at" "YLL025W" 0.00121112409437416 0.00407989029078941 -0.393024985914291 -4.93593212927794
"1778833_at" "1778833_at" "YJR089W" 0.00122792748476172 0.00413394687414542 0.408603631769106 4.92481860429118
"1774245_at" "1774245_at" "YFR012W-A" 0.00123663860096318 0.0041607101697431 0.640139054553677 4.91912244861027
"1779227_at" "1779227_at" "YJL194W" 0.00123805968413743 0.00416420936542131 -0.442218409363857 -4.91819737208267
"1778442_at" "1778442_at" "YPL007C" 0.00124391488000592 0.00418068412607781 -0.375502977506975 -4.91439804571174
"1773674_at" "1773674_at" "YGR273C" 0.00124923407710496 0.0041953380438239 0.943313140905847 4.9109634271821
"1772837_at" "1772837_at" "YBR173C" 0.00125856888745397 0.00422538887929246 0.347720271055096 4.90497438457542
"1775570_at" "1775570_at" "YGL226W" 0.00125980314076709 0.00422823363707087 0.457321454638989 4.90418614621206
"1770851_at" "1770851_at" "YKR101W" 0.00126063920925936 0.00422974064439248 0.375092743410964 4.90365268231504
"1769610_at" "1769610_at" "YOR394C-A" 0.00126957407989207 0.00425841176950907 0.60009671362745 4.89797570816148
"1779786_s_at" "1779786_s_at" "YJL138C" 0.001272917967263 0.00426831774969319 -0.329939125874435 -4.89586231320576
"1779236_at" "1779236_at" "YGL237C" 0.00127642871234964 0.0042787769842199 0.398476184036963 4.89364998045652
"1772609_at" "1772609_at" "YKR041W" 0.00128140354602451 0.00429281972745428 0.626272585974514 4.8905263987507
"1773645_at" "1773645_at" "YDL217C" 0.00128218967665937 0.00429413692507926 -0.393432091134563 -4.89003401845274
"1769720_at" "1769720_at" "YFL047W" 0.0012842805273537 0.00429982156952242 -0.537905752748904 -4.88872605157896
"1771900_at" "1771900_at" "YFL008W" 0.00128536672592398 0.00430214014728858 0.378302287644773 4.88804747989721
"1779759_at" "1779759_at" "YGR215W" 0.00128842432968965 0.00431105360528123 -0.371201721274968 -4.88614068836372
"1776049_at" "1776049_at" "YNL302C" 0.001290889019648 0.00431797833079687 -0.469201836684302 -4.88460724738077
"1774453_at" "1774453_at" "YLR276C" 0.00129142071086053 0.00431843498417499 -0.551825098700722 -4.88427686785801
"1770213_at" "1770213_at" "YKL125W" 0.00129338450702618 0.00432367876805816 -0.443023076998594 -4.88305790142179
"1770998_at" "1770998_at" "YNR066C" 0.00130000880842376 0.00434449426864064 -0.424075443640107 -4.87896093597188
"1769634_at" "1769634_at" "YHR079C" 0.00130581097624434 0.00436255039694225 0.371959120917112 4.87539113593281
"1771599_at" "1771599_at" "YIL112W" 0.00130691279218103 0.00436489700273666 0.379295499531794 4.8747151987973
"1780199_at" "1780199_at" "YGL030W" 0.00130795116501748 0.00436703034870488 -0.341147293408902 -4.87407875209599
"1774515_at" "1774515_at" "YOR110W" 0.00131406325508834 0.00438609751118063 -0.405758458467218 -4.87034364064787
"1779411_at" "1779411_at" "YNL325C" 0.00131943099645574 0.00440266929137964 0.415848980547096 4.86707902316292
"1776940_s_at" "1776940_s_at" "YNL302C" 0.00132592622577963 0.00442299200101338 -0.348067002012201 -4.8631480234115
"1770162_x_at" "1770162_x_at" "YBR301W" 0.0013285007202564 0.00442887610462536 0.793690830768997 4.86159572303369
"1775635_at" "1775635_at" "YOL034W" 0.00133177667624872 0.00443844328089236 0.315422660754065 4.85962521852223
"1775162_at" "1775162_at" "YMR223W" 0.00133648373174938 0.00445277262821866 -0.444698439277751 -4.85680315078069
"1779589_at" "1779589_at" "YDL146W" 0.00134310550802318 0.00447347058569865 -0.455528644253521 -4.85285145811313
"1770054_at" "1770054_at" "YPL067C" 0.0013440206916712 0.00447515481979978 -0.48528473669947 -4.8523069761992
"1779475_at" "1779475_at" "YGR231C" 0.00134607287297121 0.00448062270966476 0.319935098235498 4.85108751651735
"1774906_at" "1774906_at" "YOR107W" 0.00134755191916166 0.00448418007691797 0.618982593100812 4.85020988720872
"1779413_at" "1779413_at" "YNL277W" 0.00134864313351944 0.0044864451029225 -0.36667005131303 -4.84956306190379
"1778958_at" "1778958_at" "YPL072W" 0.00134924633785662 0.00448648492282241 -0.346314770564139 -4.84920575340476
"1779066_at" "1779066_at" "YKR103W" 0.00134984966057386 0.00448648492282241 0.99439001511801 4.84884854927089
"1779971_at" "1779971_at" "YPR164W" 0.00134988675203515 0.00448648492282241 0.457975381123753 4.84882659453613
"1776447_at" "1776447_at" "YHR090C" 0.00135092749391811 0.0044885787940216 0.356862784035886 4.84821083951144
"1773023_at" "1773023_at" "YDR512C" 0.00135802666056795 0.00450942429252099 0.388798238713333 4.84402438926335
"1770562_at" "1770562_at" "YGR024C" 0.00136023622322251 0.00451482882023698 -0.359946143959064 -4.8427262637297
"1777808_at" "1777808_at" "YBR045C" 0.00136404423842818 0.00452528094643083 0.444559589066342 4.84049443746989
"1770749_at" "1770749_at" "YER124C" 0.00137470151121414 0.00455648714423663 -0.655502043686972 -4.83428434319006
"1770123_at" "1770123_at" "YJL218W" 0.00138111452904612 0.00457496804286633 -0.614140584462738 -4.83057270194597
"1778088_at" "1778088_at" "YLR046C" 0.00138411585708121 0.0045835206321768 -0.604811591712617 -4.82884209307424
"1772888_at" "1772888_at" "YLL048C" 0.00138741662757057 0.0045930593474981 -0.340947563547299 -4.82694354658624
"1773718_at" "1773718_at" "YOR007C" 0.00138889093225327 0.0045937651657578 0.330542588626731 4.82609714472316
"1777902_at" "1777902_at" "YGL241W" 0.0013927591314745 0.00460516544289057 -0.346980120612684 -4.82388105780228
"1772278_at" "1772278_at" "YDR285W" 0.00139565628801873 0.00461197004802416 0.332784115548689 4.82222567734398
"1772408_at" "1772408_at" "YPR073C" 0.00139566114099706 0.00461197004802416 -0.533586549632238 -4.82222290759273
"1771233_at" "1771233_at" "YDL104C" 0.00140018560754192 0.00462430859539788 0.332684678151023 4.81964521337859
"1779767_at" "1779767_at" "YBR176W" 0.00140675578582279 0.00464301637797386 -0.42530919257759 -4.81591817663922
"1773710_at" "1773710_at" "YJR116W" 0.00140920121599242 0.00464968323924069 -0.599766226392614 -4.81453581886992
"1769988_at" "1769988_at" "YNR067C" 0.00141069544457149 0.00465091831020391 -0.438732136606902 -4.81369244674021
"1775268_at" "1775268_at" "YDR462W" 0.00141077833652242 0.00465091831020391 0.370209356536366 4.8136456894419
"1778281_at" "1778281_at" "YMR200W" 0.00141085232415135 0.00465091831020391 0.479874921019377 4.81360395738464
"1772807_at" "1772807_at" "YOR381W-A" 0.00141497486021542 0.00466169589159907 0.805795374323897 4.81128244588602
"1772806_at" "1772806_at" "YOL138C" 0.00141600224948882 0.00466367467824407 0.366388097831989 4.81070504458226
"1771138_at" "1771138_at" "YBR219C" 0.00141650982639765 0.00466394076013061 -0.643815667798818 -4.81041995091866
"1772166_at" "1772166_at" "YDR323C" 0.00142126858674899 0.00467679106172626 0.310076017401356 4.80775248241752
"1774351_at" "1774351_at" "YPL188W" 0.00143147556552947 0.00470895995788864 0.335516312735035 4.80206381485789
"1772753_at" "1772753_at" "YOR083W" 0.00143409442023644 0.00471615522851155 -0.49513699362578 -4.80061138205178
"1774576_at" "1774576_at" "YNL201C" 0.00143655005464213 0.00472280956592334 -0.386436346296707 -4.79925210004945
"1774501_at" "1774501_at" "YMR084W" 0.00144049214024054 0.00473301947026822 0.655785046769446 4.7970753090184
"1772250_at" "1772250_at" "YML012W" 0.00144052184828991 0.00473301947026822 -0.3496742968228 -4.79705892914559
"1776227_at" "1776227_at" "YPL053C" 0.00144558797172844 0.00474823725730341 -0.371627593459942 -4.79427104367546
"1778800_at" "1778800_at" "YFL010W-A" 0.00145303513718719 0.0047712644168214 -0.616700523361001 -4.79019217309809
"1779296_at" "1779296_at" "YGR212W" 0.00145359910473048 0.00477168249218824 0.384781496976599 4.78988421354826
"1775069_at" "1775069_at" "YGL003C" 0.00145483351278174 0.00477430048879244 0.329713537108362 4.78921060878499
"1773341_at" "1773341_at" "YMR105W-A" 0.00146505941080564 0.00480353112549776 0.580876252051426 4.78365430719933
"1774042_at" "1774042_at" "YPL124W" 0.00148089390995255 0.00485399179602923 -0.383220839793592 -4.77513351452948
"1776553_at" "1776553_at" "YOL163W" 0.00148758021649685 0.00487298459408799 -0.672203611389237 -4.77156531800924
"1772589_at" "1772589_at" "YGR068C" 0.00149030247197132 0.00488043914105561 -0.389748893880081 -4.77011757656417
"1778515_at" "1778515_at" "YNR045W" 0.00149482232315985 0.00489377422033879 0.341389217738123 4.76772020457181
"1778130_at" "1778130_at" "YER033C" 0.0015004950807595 0.00491087458596581 0.307849410277753 4.76472248872242
"1773547_at" "1773547_at" "YJR049C" 0.0015062544505175 0.00492824809438779 0.341222601097025 4.76169162711202
"1772396_at" "1772396_at" "YBR097W" 0.00151489318675805 0.0049535466023016 0.334458950842033 4.75716912768715
"1775915_at" "1775915_at" "YBR234C" 0.0015244438470005 0.00498179496412126 -0.333380942691379 -4.75220185636712
"1779836_at" "1779836_at" "YGR060W" 0.00152628984683089 0.00498633645625349 0.298752614962199 4.751245672682
"1774596_s_at" "1774596_s_at" "YML026C" 0.00152719465865035 0.00498780132388854 -0.387500446989602 -4.75077746246327
