"" "gene.id" "p.value" "q.value" "log.fc" "test.stat"
"5061" "YML054C-A" 0.950934213781679 0.961962521502975 -0.0486991933654122 -0.0627136103935546
"5062" "YCR013C" 0.0400604541907273 0.0591836815212158 -0.179037217856607 -2.27697499726199
"5063" "YML121W" 0.052330851018842 0.0754570040478873 0.163440276838104 2.13217003735625
"5064" "YBL044W" 0.719643310824045 0.768386900507736 0.303474628331096 0.366714123254152
"5065" "YKR041W" 0.200988466602544 0.254080492466444 0.372309667533962 1.34592093545539
"5066" "YER052C" 0.0397727917792841 0.0588806525956272 -0.168512981210383 -2.28084932426218
"5067" "YDL156W" 0.0778989183698772 0.10852102299313 -0.266939990666238 -1.91146963808511
"5068" "YFL015C" 0.670225636531213 0.724729936229289 -0.316347771067347 -0.435514257295168
"5069" "YNL140C" 0.866700840218503 0.891923375288571 0.14780023788348 0.171150791848769
"5070" "YDR238C" 0.0400499051380836 0.0591836815212158 -0.192057973318419 -2.2771166097522
"5071" "YGR139W" 0.921981123922181 0.938040515194231 -0.0875418139146207 -0.099827879872575
"5072" "YOL094C" 0.0697468023128669 0.0980622352741834 -0.21895895598206 -1.97350746955751
"5073" "YCR107W" 0.661276302736014 0.716592607669208 0.266949753003888 0.448200791473702
"5074" "YDR183C-A" 0.4148718207932 0.480710494443697 -0.45200339746021 -0.841834157771514
"5075" "YJL120W" 0.785850411527315 0.82329214720896 -0.243942845745825 -0.27729250424534
"5076" "YGR107W" 0.551851327049078 0.613981527475352 0.593413002463665 0.610571161172194
"5077" "YPL150W" 0.0482791718478671 0.0702027877814507 0.189360244357178 2.17609426795587
"5078" "YOL035C" 0.206479278905232 0.260066893068546 0.417292812928657 1.32863558541273
"5079" "YDL045W-A" 0.0947813008061128 0.129529824498348 -0.253576363236057 -1.79978472985454
"5080" "YBR056W-A" 0.324593952479009 0.388491335001405 0.519005837841576 1.02321144468239
"5081" "YJR133W" 0.0547327311595745 0.0785912043998983 0.191471013117437 2.10760703058109
"5082" "YHR014W" 0.170219308255359 0.220117555763305 0.337417084852163 1.45065933429415
"5083" "YDL133C-A" 0.707639356305278 0.758168468547187 0.278421978174616 0.383244312583546
"5084" "YDR007W" 0.0608527712029736 0.0865244140860363 0.201010778621364 2.04927751654405
"5085" "YNL235C" 0.378293901250201 0.443671334166156 -0.427222639484076 -0.911663059520022
"5086" "YER088W-B" 0.936654046239127 0.950014072945174 0.0750412407846179 0.081003987768305
"5087" "YBL007C" 0.0412946988334759 0.0607898109290278 0.154185172606315 2.26064483875765
"5088" "YKL088W" 0.0481468614437096 0.0700259598854487 -0.159798578852516 -2.17758604562784
"5089" "YLR157C" 0.87019718542999 0.894395913131657 0.143650419438229 0.166616108422155
"5090" "YOR158W" 0.045598023929187 0.0666895310853434 -0.152087456301787 -2.20710033928903
"5091" "YDL177C" 0.109403409781474 0.147692345602642 -0.302398812444672 -1.71663278750527
"5092" "YGL182C" 0.491545344499428 0.557022283685304 -0.34738952648502 -0.707521776121984
"5093" "YPL083C" 0.0663347668282786 0.0937080640446122 0.207737092002724 2.00146372698192
"5094" "YOL160W" 0.564395341932249 0.626340004566713 -0.363083077589078 -0.591165731211085
"5095" "YKL018W" 0.0751208414529491 0.104941393291735 -0.223663278000426 -1.93191679097145
"5096" "YHR028W-A" 0.730503956881184 0.778204996892478 -0.283285385176704 -0.351849866654003
"5097" "YHR193C-A" 0.992048645948216 0.993567397702576 0.00788190162415157 0.0101560781287513
"5098" "YJR146W" 0.308009772281627 0.371565541262475 0.373322785332794 1.06033089617297
"5099" "YIR023C-A" 0.982730296881723 0.986803008779774 -0.0154563743528537 -0.0220597035393658
"5100" "YGL224C" 0.0574713367999833 0.0821776394679191 0.18741772069261 2.08079483459176
"5101" "YJL009W" 0.122474558224109 0.163402965615396 -0.296191004950308 -1.6502322429456
"5102" "YGR006W" 0.102969742577482 0.139640973453957 0.251543504101326 1.75192244097619
"5103" "YAL016C-B" 0.594473505986697 0.655273070962927 0.303082466561146 0.545551213295178
"5104" "YEL010W" 0.648327446880723 0.705012991604669 -0.265940295111452 -0.46669398179388
"5105" "YGR081C" 0.0761762326117233 0.106302242693237 -0.214422836767336 -1.92406914442124
"5106" "YDR094W" 0.611507457210849 0.670659142510205 0.41770556798749 0.520244615968313
"5107" "YGL149W" 0.190836220234723 0.243362680852936 -0.433435238995314 -1.37892161667682
"5108" "YLR006C" 0.0574159198672875 0.0821195775627012 -0.209888078659722 -2.08132552578157
"5109" "YOR192C-C" 0.934633068586532 0.949436263151101 0.0708012905651834 0.0835947069385133
"5110" "YBL038W" 0.0560174765562652 0.0802422447188717 0.178475307512114 2.09487727334929
"5111" "YLR141W" 0.0785344452549953 0.109290010818587 0.218113775341704 1.90688533151057
"5112" "Q0120" 0.9379265428013 0.951009833075962 -0.0725184654323488 -0.0793730578965256
"5113" "YOR284W" 0.108891731675534 0.147092650964556 0.339416784304697 1.71937131265604
"5114" "YKL186C" 0.0610019899931532 0.0866988960537059 0.191334752131454 2.04792433918408
"5115" "YOR039W" 0.0532184104819307 0.0766354482440657 0.170066752326242 2.12297331728514
"5116" "YGL254W" 0.0724077564544201 0.101485385424802 -0.203500436091325 -1.9525614817486
"5117" "YNL315C" 0.0486744422267609 0.0707146793354364 -0.170751666375825 -2.17166035691217
"5118" "YEL075C" 0.835931233097367 0.865979750898334 -0.163046446579399 -0.21123338837404
"5119" "YDR268W" 0.0735767779279803 0.1029382551764 -0.229198871096864 -1.94358098470127
"5120" "YFR018C" 0.055592257552 0.079702947382245 -0.194973681781434 -2.09906019830595
"5121" "YER097W" 0.39010869281068 0.455893366982399 -0.494245985971105 -0.888627616531167
"5122" "YMR316W" 0.116967803537599 0.156964793998559 -0.692881339750351 -1.67741000492933
"5123" "YJL156W-A" 0.305538785206904 0.369061065883228 0.406716716838723 1.06598658828171
"5124" "YGL024W" 0.361848104969083 0.427294278467101 0.466540548012565 0.944567841466836
"5125" "YBR032W" 0.536395730823762 0.599948858103787 0.345723676579787 0.634817188164994
"5126" "YFR001W" 0.0503413397731784 0.0728774164187062 -0.185431630433381 -2.15332526226663
"5127" "YDL162C" 0.578505139363551 0.639503315599248 0.376176959113625 0.569612953126048
"5128" "YHR116W" 0.08652758151745 0.119498298139573 0.233687990229258 1.85192750722086
"5129" "YPR087W" 0.182218426730106 0.233969175204779 -0.323075869075475 -1.40808604547861
"5130" "YOL075C" 0.0600237358174882 0.0854384855783307 0.214189723329317 2.0568518664668
"5131" "snR82" 0.316281601636767 0.380421812448562 0.400344453187318 1.04163818320606
"5132" "YBR289W" 0.0543355963146717 0.078055219826654 0.160688436861392 2.11159823484528
"5133" "YER107C" 0.0592413778514906 0.0844350967112095 -0.194227658751366 -2.06408901078981
"5134" "YIR027C" 0.12144963282551 0.162190511036248 0.272981986119862 1.6552086233474
"5135" "YOL145C" 0.0447318732528555 0.0654666476107786 -0.168219354704244 -2.21748351344503
"5136" "YGL221C" 0.0515337203653694 0.0743860751925141 -0.169764603751118 -2.14055456981859
"5137" "YGR242W" 0.204809948897236 0.258212889898962 -0.353431687092469 -1.33385081198737
"5138" "YBR058C-A" 0.0796046910156334 0.110661684790538 -0.276162984083922 -1.89924078077086
"5139" "YOR325W" 0.75177838422896 0.795814593790592 0.218940710136064 0.322967790922231
"5140" "YBL074C" 0.108086495043524 0.146125614915217 0.242753482232267 1.72370406497382
"5141" "YPL046C" 0.184250950869621 0.236347004037071 0.351160622453144 1.4011065849032
"5142" "YPR046W" 0.100233309004447 0.136297299419475 -0.23596451061625 -1.76752784128846
"5143" "YOL013W-B" 0.652600959757623 0.708953085143535 -0.274068804212763 -0.460572296730476
"5144" "YIL165C" 0.128451026415021 0.170624693361841 -0.256827180357869 -1.62191636715679
"5145" "YMR119W" 0.0568951771468779 0.0814103781484855 0.191970285867956 2.08633567156931
"5146" "YIL106W" 0.0609275860743658 0.0866119661230989 0.202102691679244 2.04859868178676
"5147" "YHR182W" 0.0719339906920989 0.100877206239595 0.209401996562826 1.95623872307498
"5148" "YAR019W-A" 0.954685040563793 0.96456363480592 0.0512866556189988 0.0579134692442098
"5149" "YER046W-A" 0.385152056668634 0.450825685225658 0.396199626644947 0.898232788786511
"5150" "YFR014C" 0.0514595727256749 0.0742989460982929 0.145155858357981 2.14134062385729
"5151" "YDR201W" 0.0904371775413467 0.124268014172546 0.259895428816385 1.82669656697812
"5152" "YNR026C" 0.0631309842074963 0.0894914190000955 -0.195751682247022 -2.02894345396757
"5153" "YKL215C" 0.0506476379891189 0.0732721910050455 0.197475618663682 2.15001798460523
"5154" "YLR170C" 0.12001811725456 0.16049847160248 -0.267141970563542 -1.66222085367
"5155" "YDR034W-B" 0.613213085776222 0.672191690205772 0.329843117751115 0.517730143023736
"5156" "YPR094W" 0.123259426282008 0.164396160394882 0.338556616721734 1.64644591964915
"5157" "YPR064W" 0.978421416237561 0.983230860987116 -0.0207409187924382 -0.0275650642008931
"5158" "YPR177C" 0.354529799041681 0.419409393369019 0.398394497491773 0.959546388825698
"5159" "YLR399C" 0.0460989434623149 0.0673017826669191 0.170083918824242 2.20117972564533
"5160" "YFL021C-A" 0.445846288871965 0.511526906664397 0.341502222905056 0.78582572358536
"5161" "YLR285C-A" 0.816929986543093 0.849794239460155 0.213194454401552 0.236164272252401
"5162" "YNL234W" 0.144842553361821 0.19023488939832 -0.350320311875205 -1.5497251407375
"5163" "YGL091C" 0.067129060947511 0.0946870023110429 0.174346616295105 1.99483986962692
"5164" "YDL068W" 0.711507731234249 0.761440140313178 -0.250553161711703 -0.377905370979017
"5165" "YLR334C" 0.953344244039921 0.963655445690538 0.0534114925323216 0.059629189965025
"5166" "YNL023C" 0.0522910420359057 0.0754162250879398 -0.175760145672523 -2.13258592873891
"5167" "YDL032W" 0.498768794358683 0.563548437425648 0.454979861654811 0.69555718517934
"5168" "YEL028W" 0.226403337358847 0.281798065639569 0.352192718778005 1.26887558107317
"5169" "YGR293C" 0.664705304918596 0.719712364246517 0.237281530620039 0.443330931211707
"5170" "YGR115C" 0.325307982989421 0.38920351585896 -0.373801113027192 -1.02164469557011
"5171" "YJL065C" 0.161555045172667 0.210159694873651 0.298560752943327 1.4829886742706
"5172" "YJR023C" 0.520632433598598 0.584516454539562 -0.36234489191115 -0.659954004049236
"5173" "YJL174W" 0.049464800920969 0.0717672937735593 0.142333619825409 2.16289475069297
"5174" "YPL121C" 0.770856845484001 0.811545781003594 0.1868417125922 0.297310027341871
"5175" "YLR134W" 0.0828937711277751 0.114916518482285 -0.199881175185864 -1.87631699436541
"5176" "YGR273C" 0.782617817783996 0.820612690004655 0.18928107076537 0.281597930041542
"5177" "YLR182W" 0.0529023973814604 0.07619715624604 0.171349001237613 2.12623128547382
"5178" "YLL043W" 0.0497832279810954 0.0721574557880376 -0.13531264461536 -2.15940016432743
"5179" "YOR199W" 0.98216790374537 0.986389687795857 -0.0168746576956651 -0.022778216055117
"5180" "YNL139C" 0.0549595238731354 0.0788649276547603 -0.203127247381434 -2.10533983035672
"5181" "YER141W" 0.0476751540887414 0.0693861753166954 0.140266331453332 2.18293590651261
"5182" "YGR287C" 0.0841895235802256 0.116564627145362 0.22897489148994 1.86751137640005
"5183" "YAL046C" 0.0928681220399943 0.127186900622539 0.234393268122034 1.81149777129359
"5184" "YMR320W" 0.516561701625451 0.580743538758155 -0.304669924827401 -0.666515904024202
"5185" "YMR172C-A" 0.353364055182643 0.418484368031291 0.328183061605535 0.96195238356194
"5186" "YHR131C" 0.0603465794920231 0.0858606618174891 0.16514432149104 2.05389082714866
"5187" "YCL065W" 0.832870113636328 0.863492279462576 -0.128570277855727 -0.215239848681481
"5188" "YER133W-A" 0.19318514102979 0.24573540591423 -0.351536362978674 -1.37116068973473
"5189" "YHR213W" 0.439578668953088 0.505666195233181 0.325023313991377 0.796951141054573
"5190" "RDN37-1" 0.69768561123478 0.749344815087494 0.247839569706491 0.397036038138676
"5191" "YMR075C-A" 0.663171826719064 0.71840869190199 0.221753010415677 0.445507388603137
"5192" "YLR416C" 0.512486057826509 0.577153346583064 0.33282362523185 0.673115781269408
"5193" "YJL032W" 0.833546819305118 0.864056931055947 -0.159869727314961 -0.214353844922385
"5194" "YOR376W-A" 0.940144247705231 0.952372819524252 -0.0439023781760227 -0.0765312157201571
"5195" "snR68" 0.940144247705231 0.952372819524252 -0.0439023781760227 -0.0765312157201571
"5196" "YJR072C" 0.0558919584229557 0.0800975228922183 -0.168250837197621 -2.09610893196623
"5197" "YBR301W" 0.866378197398419 0.891731618530594 0.101821365925629 0.171569441472001
"5198" "YOR170W" 0.197343222649942 0.250100612664843 0.29455396155225 1.3576098640737
"5199" "YPR082C" 0.0835536301176031 0.11578221737542 0.208131719054675 1.87181733675825
"5200" "YIL060W" 0.624674018911212 0.683038180129892 -0.331321099595805 -0.500922339262819
"5201" "YDL196W" 0.751509351867335 0.795658549913595 0.196904114440126 0.323331185919317
"5202" "YDR011W" 0.0493166313443466 0.0715681903848082 0.198697008849972 2.16452802082338
"5203" "YIL068W-A" 0.428667261613481 0.494854636575859 0.333426891335998 0.816565252546347
"5204" "YML115C" 0.0524146811696537 0.0755612261374779 -0.149634979024759 -2.13129521295566
"5205" "YJR128W" 0.405456937417495 0.471807058802073 0.384393990952866 0.859398905782563
"5206" "YDL126C" 0.0497351543146095 0.0721115646112977 0.142217834226037 2.15992640800944
"5207" "YOR349W" 0.0779346649285805 0.108547706613322 0.200497528943263 1.91121088416
"5208" "YDL158C" 0.330282966557929 0.39436232290965 -0.343305793630736 -1.010797095371
"5209" "YPR086W" 0.0550197272288636 0.0789340034059706 -0.139895293346424 -2.10473945091698
"5210" "YPR012W" 0.607651382832644 0.667003064759135 0.246209737420165 0.525942158983808
"5211" "YCL034W" 0.0559917683987567 0.0802229848586655 0.162448412041539 2.09512932821796
"5212" "YPR057W" 0.0649097501804024 0.0918139644713929 -0.196243488706068 -2.01353220441601
"5213" "YCR064C" 0.38360871227495 0.449260328625622 -0.310797394690669 -0.901240740748013
"5214" "YGR109W-A" 0.835614732906333 0.865926117958693 -0.144906192354581 -0.211647461142496
"5215" "YNL228W" 0.782547321658315 0.820612690004655 -0.181369960698877 -0.281691884308392
"5216" "YDL221W" 0.237046864536141 0.293593447140371 0.359567395870755 1.23865658564981
"5217" "YIL014C-A" 0.109715131465988 0.148021528160548 0.221248723824546 1.71496997198342
"5218" "YDR279W" 0.0789536166073786 0.109826612767483 0.197310321915481 1.90388007965483
"5219" "YGR294W" 0.764974894734175 0.806651476684554 0.177617437999487 0.305197295625478
"5220" "YJL127C-B" 0.489151910491496 0.55469436617011 -0.307136785178007 -0.711509335568119
"5221" "YBL013W" 0.174598068585491 0.224890837701571 -0.30277542155289 -1.43484202756625
"5222" "YKR040C" 0.965438023114867 0.973323400711582 -0.0330352946529655 -0.0441598207896863
"5223" "YBL112C" 0.292715679762718 0.355079914149398 0.418490021646448 1.09589521847347
"5224" "YDR263C" 0.118532614983353 0.158836617620053 0.261822933603435 1.6695752379189
"5225" "YMR119W-A" 0.272516145407133 0.332674122644797 0.371123461564114 1.14507164476245
"5226" "YMR267W" 0.0697256292364545 0.0980535396528129 0.183751031867124 1.97367704809452
"5227" "YCR050C" 0.849552685113378 0.878421632054958 0.117228480771782 0.193448332881881
"5228" "RUF20" 0.315914529001478 0.38008826901984 -0.387562241494073 -1.04246002888789
"5229" "YKL037W" 0.492736581970903 0.558082188236435 -0.347102967675556 -0.705541466754467
"5230" "YCL027W" 0.133737936368321 0.177000521893902 -0.281250193144599 -1.59780486648969
"5231" "YMR094W" 0.118644971243667 0.158922072456198 -0.234649986364776 -1.66901617804335
"5232" "YIR043C" 0.20126888381751 0.254385826494233 -0.468004845489093 -1.34502892167537
"5233" "YOR112W" 0.0664793428680273 0.0938920252682717 0.178046309747734 2.00025265992152
"5234" "YBR126W-B" 0.399890534842438 0.466158923545835 -0.346046948225289 -0.869911966961608
"5235" "YDL036C" 0.0813856910479955 0.112969486704007 -0.204089991804702 -1.88672361370853
"5236" "YJL123C" 0.0526414821243759 0.0758547524356095 0.138742926593585 2.12893491357721
"5237" "YCL023C" 0.612587757028388 0.671731328608735 -0.233504560338252 -0.518651614095612
"5238" "Q0050" 0.960026013341993 0.96876294605635 0.0455766882519298 0.0510807768509309
"5239" "RDN5-1" 0.562435091384977 0.624376441174363 0.360711647078316 0.594182692500734
"5240" "YLR166C" 0.0594922593730802 0.0847557405964048 0.171990594642681 2.0617586670239
"5241" "YFR024C-A" 0.0533932560410512 0.0768607873595408 0.155629456078149 2.12117846578843
"5242" "YGL188C-A" 0.931737234084588 0.946788596673094 0.045607180409683 0.0873079737010809
"5243" "YKL130C" 0.0891720634810271 0.122778810250163 -0.18569508536014 -1.83475193937326
"5244" "YJL078C" 0.0540326084235204 0.0776711325657373 -0.197524816962726 -2.11466155597617
"5245" "YBR184W" 0.142718070448172 0.187708407091263 0.229194947767586 1.55867275340617
"5246" "YIL102C-A" 0.415460802664624 0.481307698075433 -0.330069067659132 -0.840744146015864
"5247" "YNL041C" 0.0626776078745434 0.0888679910522893 -0.186633852044845 -2.03293546915587
"5248" "YBL073W" 0.471382204393227 0.537057189331329 0.375788611266218 0.741490981864054
"5249" "YOR072W" 0.619437419849261 0.678105689533779 0.281914079252657 0.508583149106255
"5250" "YOR218C" 0.87141419691292 0.895365427391915 -0.109267372489913 -0.165038538707929
"5251" "YDR136C" 0.958215861284425 0.967533286698983 -0.0357257657846159 -0.0533961951387891
"5252" "YOR263C" 0.220166060834463 0.274871444652492 0.380630592236369 1.28711345360117
"5253" "YMR158W" 0.0937681746320875 0.128332928544585 -0.219551367997506 -1.80596075493221
"5254" "YEL075W-A" 0.477165798513049 0.542701434956948 -0.351714682181455 -0.731658201680751
"5255" "YDR215C" 0.734561222605196 0.781929161348371 -0.217570483017847 -0.346318323337379
"5256" "YLR458W" 0.607156133377113 0.66666925554768 -0.264776001729883 -0.5266752162368
"5257" "YLR161W" 0.504650699014963 0.569014972932763 0.304026507827507 0.685890494419848
"5258" "YDR504C" 0.200606029764283 0.2537441312293 0.281637293136164 1.34713911139905
"5259" "YLL037W" 0.564533194215481 0.626386729402592 -0.296867997488792 -0.59095377939863
"5260" "YPL102C" 0.96870310069358 0.97556275934997 -0.0201027493334999 -0.0399855154142269
"5261" "YDR058C" 0.115747880470649 0.155423364950531 0.222900899372047 1.68358192824089
"5262" "YBR126W-A" 0.124188675682223 0.165534294277323 -0.272924396020136 -1.64199014259939
"5263" "YLR256W-A" 0.357495169864889 0.422306500768527 -0.30916974311653 -0.953451150039957
"5264" "YAR062W" 0.45061133944179 0.516360024983043 0.30180037696276 0.777433913779296
"5265" "YBL016W" 0.0773387288343766 0.107809495852225 -0.295396951162855 -1.91553876308706
"5266" "YPL149W" 0.0875152493668743 0.120709416267782 0.23321047953961 1.84545816718266
"5267" "YML110C" 0.0578633994758105 0.0826872781500114 -0.143149451393124 -2.07705380561604
"5268" "YPL067C" 0.191183618754002 0.24361574481665 -0.293240690847582 -1.37776887354181
"5269" "YDR403W" 0.171545497863135 0.221701036550895 0.297972971065486 1.44583324061906
"5270" "YDR521W" 0.433666894225639 0.499568378592029 0.314236924633039 0.807538495511345
"5271" "YPR120C" 0.0884402885336814 0.121882529510711 -0.196939145653072 -1.8394583739684
"5272" "YCL024W" 0.0709086253369908 0.0995673378309924 0.188754279505061 1.96427371811057
"5273" "YBR217W" 0.163156879167231 0.211864292082578 0.24060102601696 1.47690366577455
"5274" "YHR011W" 0.08604603691939 0.118908570664691 0.220411289978133 1.85510583560015
"5275" "YHR214C-D" 0.865213919440194 0.890906262584945 0.092810003600583 0.173080435338202
"5276" "YLR136C" 0.203445353913974 0.256690357821642 -0.494770175359888 -1.33813969447625
"5277" "YEL076C" 0.473774130018754 0.539500497577492 0.328611574024727 0.737415500903359
"5278" "YDL016C" 0.578406376685386 0.639502199810004 0.289669022694425 0.569762840601893
"5279" "YHR192W" 0.0763633149830648 0.106495162357538 0.154845915708077 1.92268837769463
"5280" "YNL138W" 0.0574816383682662 0.0821776394679191 0.138449696822633 2.08069623561363
"5281" "YLR235C" 0.755297490312768 0.799022668438896 0.151167470450328 0.318218533167044
"5282" "YJR044C" 0.0823965402155932 0.114275634108631 0.160000628962293 1.87972911338898
"5283" "YJL175W" 0.334866522056989 0.399470603081113 0.30443502268521 1.00090703588495
"5284" "YML111W" 0.0698829236056699 0.098211404130675 -0.192662415870135 -1.97241837670788
"5285" "Q0055" 0.819484692255842 0.851639214731965 0.148210323446479 0.23280353079954
"5286" "YGL228W" 0.0584350121262094 0.0834494322920021 0.145745590912354 2.07164140646429
"5287" "snR5" 0.683925585660759 0.736621860617828 0.189867070448441 0.416235442326254
"5288" "YPR108W" 0.0572357946664368 0.0818798532052984 0.13289294814967 2.08305375253142
"5289" "snR9" 0.590646333146268 0.651383734228403 0.299079020457426 0.551287415145058
"5290" "YDL006W" 0.0921420668621468 0.126345294783518 -0.20202343685985 -1.8159995055868
"5291" "YBL100W-A" 0.687290660657566 0.739880780322823 0.179537481338373 0.411525354234366
"5292" "YBL065W" 0.817341794841036 0.849952316301075 -0.112467999441742 -0.235622342074917
"5293" "YGR240C-A" 0.75049396365206 0.794712125317542 0.165728565701387 0.324703130936929
"5294" "YDR029W" 0.196446640353985 0.249157410080607 0.260370196897854 1.3605118531995
"5295" "YAL039C" 0.0724142126510205 0.101485385424802 0.190031359275576 1.95251152244888
"5296" "YIL068C" 0.0738682354133226 0.103323924753893 -0.153926486852991 -1.94136227304416
"5297" "YOR038C" 0.0778110814971963 0.108421745506849 -0.18048806597208 -1.91210590973786
"5298" "YLR163C" 0.0620866122231198 0.0880682170779813 0.142980155793829 2.03817940874602
"5299" "YPR013C" 0.13966629759625 0.183953476721294 0.218168285248223 1.57172763138231
"5300" "YLR313C" 0.10891974943777 0.147100124034246 0.185234894796651 1.71922106673143
"5301" "YKL135C" 0.0639352318663022 0.0904746456563593 0.136058307072165 2.02192655651877
"5302" "YDL195W" 0.0584734790965939 0.0834861414775028 0.128657698938382 2.07127894018014
"5303" "YOR333C" 0.642979234450822 0.69977876422846 -0.189822151609892 -0.474381339945224
"5304" "snR70" 0.919146458072836 0.935447437571949 0.0606493647005058 0.103468636931778
"5305" "snR3" 0.682454087002366 0.735279090442932 0.170779526330153 0.418298174636348
"5306" "YCL073C" 0.567839638493291 0.629628290681883 0.280809706455604 0.585878324591509
"5307" "YDR320C-A" 0.130748694814061 0.173430243607783 -0.282456815262707 -1.61133404129403
"5308" "YLR194C" 0.0705695210031924 0.0991337355385194 0.380042994149544 1.9669544043
"5309" "YNL297C" 0.0637665545143897 0.0902750053306941 -0.186782383586997 -2.02339146590528
"5310" "YCR042C" 0.0632875921923927 0.0896939835620955 0.129599915284674 2.0275706476759
"5311" "YMR122C" 0.494551947131203 0.559847523469862 -0.252342153138551 -0.702529112451645
"5312" "YIR030C" 0.170075903193849 0.219975594838703 -0.242835651877276 -1.45118307685455
"5313" "snR42" 0.368674960971211 0.434414912585314 -0.286830651033538 -0.930785149963066
"5314" "YJL117W" 0.067737520814443 0.0954012618230541 -0.142380558691072 -1.98981423681086
"5315" "YML065W" 0.0673765322419961 0.0949354609039074 -0.171839026381669 -1.99279083270976
"5316" "YJR010C-A" 0.248388800790326 0.306290223693277 -0.254051266374209 -1.2076107358613
"5317" "YHR151C" 0.118137357806638 0.158371843190784 -0.198122336330336 -1.67154564216932
"5318" "YEL004W" 0.1277481830724 0.169829021267962 0.255633960695145 1.62518621799601
"5319" "YLR169W" 0.17211501567045 0.222305317377311 -0.321593528304551 -1.4437702916206
"5320" "YGL259W" 0.554213267239249 0.616294950582895 0.237647546679195 0.606899060689012
"5321" "YGL116W" 0.0909573017765907 0.124853151850177 0.184265836411357 1.82341409041688
"5322" "YGR013W" 0.0797809681694099 0.110859620595641 0.152024016825734 1.8979906200637
"5323" "YCL001W-A" 0.688791765415991 0.741252793115877 0.191080170880441 0.409427391165511
"5324" "YNL084C" 0.0697793804778731 0.098086958978566 -0.156343332766067 -1.97324663788823
"5325" "YER018C" 0.117346912217845 0.157408960370954 0.226376286444079 1.67550348005213
"5326" "YIL151C" 0.0706537745102118 0.0992307842090609 -0.16758621097809 -1.96628726548741
"5327" "YGL112C" 0.0727046952432513 0.101805247491727 -0.153997951904705 -1.95026790946719
"5328" "YER186C" 0.0936355808526147 0.128178273684412 -0.180375339736374 -1.80677346022511
"5329" "YJL179W" 0.17746992144761 0.228454983492771 -0.26348330646788 -1.4246467571916
"5330" "YKR054C" 0.0667728156118968 0.0942251423065205 -0.147796582821584 -1.99780175492675
"5331" "YGL168W" 0.229488034413529 0.285040957116634 -0.30178013720938 -1.26000355373368
"5332" "YNR022C" 0.102538547759766 0.139142746202943 -0.17616453519101 -1.75435683568469
"5333" "YLR446W" 0.149238543580368 0.195420046457719 0.209732610938389 1.53156123272283
"5334" "YKL118W" 0.95162435333681 0.962065603388875 -0.0335765301193237 -0.0618302873661299
"5335" "YGR233C" 0.0732484088019079 0.102500767996167 0.175528698180576 1.94609030990097
"5336" "YBL041W" 0.0661319637279769 0.0934619370724616 0.141029813776396 2.0031666367803
"5337" "YIR030W-A" 0.600995737113823 0.660792287764476 0.218791922036643 0.535818838027852
"5338" "YDR344C" 0.973332149193509 0.978567530355607 0.0191134136292699 0.0340686789330301
"5339" "YAR069C" 0.949858953415853 0.961172045359089 -0.0299095255291057 -0.0640899621800699
"5340" "YLR306W" 0.207015316602374 0.260491287019182 -0.298984987904735 -1.32696817860949
"5341" "YJR022W" 0.746930105228859 0.792734709345749 0.152440597585013 0.329523636413913
"5342" "YDR336W" 0.13528569984428 0.17883189500531 0.208622428934992 1.59090208941682
"5343" "YMR304C-A" 0.223186481821498 0.278164595937557 -0.278712833974304 -1.27823087595459
"5344" "YGR215W" 0.128745216604269 0.170980756602747 0.217612855732229 1.6205523067374
"5345" "YEL037C" 0.0655787661642643 0.0927402265989228 -0.127667924475927 -2.00783628090434
"5346" "YPL116W" 0.0754052649011138 0.105293755172484 0.142920116206294 1.92979205206728
"5347" "YAR018C" 0.116839138779263 0.156856483869061 -0.227018537592544 -1.67805828629071
"5348" "YMR067C" 0.0827480018791314 0.11473875122791 0.160371758416012 1.87731537667322
"5349" "YNL198C" 0.966920952036862 0.974067888547144 0.0177765107613652 0.0422638420163757
"5350" "YOL105C" 0.126496245925234 0.168267271419862 0.204721210180972 1.63104950635821
"5351" "YOR080W" 0.111295653252593 0.149985236845984 -0.168413412020873 -1.70660255488579
"5352" "YNL089C" 0.60766405777506 0.667003064759135 -0.183095938815996 -0.525923401724771
"5353" "YBR013C" 0.368230718674253 0.434047812894949 0.251265284963963 0.931676593538787
"5354" "YDL034W" 0.578010229178407 0.639172231116488 -0.2141565344263 -0.570364190197413
"5355" "YDR360W" 0.476941838604137 0.542541037758349 -0.248078798517675 -0.732037595648875
"5356" "YOR073W-A" 0.418214367137394 0.483897840433822 -0.29273995112303 -0.835661671850382
"5357" "YLR358C" 0.994749053236204 0.99556949440084 0.00264268289447658 0.00670684126385191
"5358" "YHR021W-A" 0.90324534458398 0.922059888368898 -0.0526855166827821 -0.123920390482906
"5359" "YIL061C" 0.138188204365209 0.182153381615393 0.192822827690952 1.57813886632053
"5360" "YNL131W" 0.0783355967956691 0.109059688069221 -0.141338724194344 -1.90831607187596
"5361" "YDR193W" 0.354496324639065 0.419409393369019 -0.280034352809921 -0.959615399207374
"5362" "snR83" 0.403509009597881 0.469856126254484 -0.257825365477037 -0.863066835792023
"5363" "YDR205W" 0.0992152328159781 0.135109503139494 -0.185518344596101 -1.77343055867554
"5364" "YPL010W" 0.0788703954063558 0.109734182634704 -0.153481843078399 -1.90447558070476
